1.057486740106046557e+09,1.425349686934265442e+11,1.290100000000000000e+04,2.100000000000000000e+01,7.860000000000000000e+02,5.128000000000000000e+03
nan,1.052631580000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.872159709618620605e+11,8.786278195492857361e+10,3.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
7.174272804982274055e+09,4.793466020177339935e+10,1.077600000000000000e+04,2.900000000000000000e+01,3.960000000000000000e+02,4.720000000000000000e+03
1.192937799043090820e+12,4.180263157883333588e+10,1.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000000e+01
7.786454796264920044e+10,1.021468144044463501e+11,9.930000000000000000e+02,9.000000000000000000e+00,1.900000000000000000e+01,2.900000000000000000e+02
1.819350877193000000e+12,4.553947368425000000e+10,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00
nan,5.263157900000000000e+07,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.888521052631566797e+13,2.921052631500000000e+09,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.479609290601368427e+09,2.676962370814211655e+10,2.221700000000000000e+04,9.600000000000000000e+01,6.500000000000000000e+02,1.251700000000000000e+04
8.133848684210625000e+11,1.759783281733529358e+11,1.700000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.200000000000000000e+01
9.812712550607692871e+11,6.043984962435713959e+10,1.400000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01
3.238421052631538696e+11,3.104210526322499847e+10,4.000000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,3.600000000000000000e+01
nan,2.821052631600000000e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.635512843542321014e+10,5.893416531017182159e+10,2.940000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,2.800000000000000000e+02
9.232143495194162369e+09,7.347650375940728760e+10,1.474000000000000000e+03,5.000000000000000000e+00,2.780000000000000000e+02,5.690000000000000000e+02
1.038511791205147743e+09,2.320861631502826691e+10,1.313300000000000000e+04,3.700000000000000000e+01,9.200000000000000000e+02,7.486000000000000000e+03
nan,9.347368421000000000e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.187731523931794357e+10,2.784031413612652588e+10,1.149000000000000000e+03,5.000000000000000000e+00,2.290000000000000000e+02,8.710000000000000000e+02
9.069950464396235352e+11,1.090625386997411804e+11,8.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,4.500000000000000000e+01
2.841869395711518555e+12,1.635338346428571343e+08,2.800000000000000000e+01,2.800000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01
3.785184210526000000e+12,1.754385966666666567e+08,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
9.841685736079710388e+10,2.312422600621323395e+10,1.390000000000000000e+02,2.000000000000000000e+00,6.400000000000000000e+01,1.180000000000000000e+02
2.490956140350866797e+13,1.052631580000000000e+08,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
5.009181286550000000e+11,7.680526315800000000e+10,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
8.562122807017556152e+11,7.797397989359550476e+10,9.100000000000000000e+01,1.000000000000000000e+00,4.800000000000000000e+01,7.600000000000000000e+01
6.366539405508808136e+10,1.009203564466825409e+11,1.940000000000000000e+02,8.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
1.791061179631206360e+11,4.555275512727230072e+10,4.320000000000000000e+02,1.100000000000000000e+01,8.000000000000000000e+00,1.540000000000000000e+02
2.059203327467598877e+11,2.733050711886930084e+10,3.300000000000000000e+02,5.000000000000000000e+00,6.600000000000000000e+01,1.660000000000000000e+02
nan,4.736842100000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.399631578947333496e+12,4.197368421250000000e+09,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.007710526315833374e+12,2.800438596500000000e+10,1.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
8.057157433922555923e+09,6.312441788946347809e+10,9.595000000000000000e+03,1.800000000000000000e+01,7.620000000000000000e+02,5.817000000000000000e+03
nan,6.778947368500000000e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.519947368421000000e+12,2.631578950000000000e+08,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.928229665340909362e+07,1.225988700564971685e+09,1.770000000000000000e+02,2.900000000000000000e+01,1.000000000000000000e+00,1.770000000000000000e+02
7.068111455108234863e+11,1.239473684227777863e+10,1.800000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.700000000000000000e+01
2.374564593301272583e+11,8.255484210526800537e+11,5.600000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01,4.500000000000000000e+01
2.771552631579000244e+11,5.889999999999230957e+11,4.100000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01
5.709369837148879242e+10,2.402879395793722153e+10,2.240000000000000000e+02,9.000000000000000000e+00,1.500000000000000000e+01,9.200000000000000000e+01
8.169558154645678711e+10,3.124658869400617218e+10,1.630000000000000000e+02,2.000000000000000000e+00,8.400000000000000000e+01,1.260000000000000000e+02
2.474035087719333496e+12,4.342105265000000000e+08,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
4.605227596017229462e+10,9.235682426410169601e+09,2.970000000000000000e+02,4.000000000000000000e+00,1.250000000000000000e+02,2.100000000000000000e+02
3.478298245614333496e+12,3.510526315800000000e+10,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
2.408107341963554764e+10,1.031541218637096786e+10,5.580000000000000000e+02,1.000000000000000000e+01,9.800000000000000000e+01,1.650000000000000000e+02
2.573240941902030563e+10,3.206710971742173462e+11,3.005000000000000000e+03,1.000000000000000000e+01,2.350000000000000000e+02,1.034000000000000000e+03
3.572368421055000000e+11,9.259473684210000000e+11,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
nan,5.263157900000000000e+07,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
nan,1.578947360000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.741052631579000244e+11,3.521303258333333492e+09,2.100000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01
3.310929824561333496e+12,1.744736842125000000e+10,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
6.844300000000000000e+12,5.428411483253636719e+12,1.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
nan,1.610526315800000000e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.836373953752291107e+10,3.142297817715582657e+10,7.430000000000000000e+02,3.000000000000000000e+00,2.020000000000000000e+02,5.330000000000000000e+02
1.752589473684199951e+12,5.938596491216666412e+10,6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.247897888433653259e+10,5.588352650578339386e+10,8.360000000000000000e+02,3.000000000000000000e+00,2.060000000000000000e+02,6.100000000000000000e+02
1.824263157894666748e+12,4.048684210550000000e+10,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
5.251052631578499756e+11,1.607017543871428490e+10,2.100000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,1.900000000000000000e+01
2.115975438596500000e+13,1.621052631575000000e+10,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
1.650562499203703642e+09,3.220209758903936768e+10,8.263000000000000000e+03,1.400000000000000000e+01,5.640000000000000000e+02,6.110000000000000000e+03
nan,4.684210526000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.384578947368000000e+12,4.394736842500000000e+09,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.291516605745334625e+10,2.294851551957136917e+10,2.348000000000000000e+03,9.000000000000000000e+00,4.050000000000000000e+02,1.007000000000000000e+03
2.829842105263000000e+12,3.131578947000000000e+09,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.475819298245600000e+13,6.052631580000000000e+08,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
nan,2.105263160000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.517091412742368164e+11,1.151147098525641060e+10,3.900000000000000000e+01,1.000000000000000000e+00,2.700000000000000000e+01,3.700000000000000000e+01
3.157228070175458496e+12,3.389242105262800293e+11,2.500000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01
5.170683479532152710e+11,1.624842105263172302e+11,1.450000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
6.975946775844421387e+09,1.235004048583025551e+10,1.955000000000000000e+03,1.800000000000000000e+01,2.450000000000000000e+02,1.280000000000000000e+03
8.510561403508777344e+12,1.894736841999999881e+08,1.000000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01
7.796321105794848633e+11,3.837764514375257874e+10,1.000000000000000000e+02,3.000000000000000000e+00,2.900000000000000000e+01,6.600000000000000000e+01
7.526136842105299805e+12,6.928229665181818008e+09,1.100000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01
3.502784310545197964e+09,3.013151108819443130e+10,3.895000000000000000e+03,1.600000000000000000e+01,4.160000000000000000e+02,2.749000000000000000e+03
1.390800000000000000e+13,2.777894736843333130e+11,6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
nan,5.789473690000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.820526315789500000e+12,1.824561404000000000e+09,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.922526315789333496e+11,3.229590643271111298e+10,4.600000000000000000e+01,1.000000000000000000e+00,3.200000000000000000e+01,4.100000000000000000e+01
2.421484962406071472e+11,1.055410895659649048e+11,5.700000000000000000e+01,1.000000000000000000e+00,3.400000000000000000e+01,4.800000000000000000e+01
5.491184210526000000e+12,5.607017543833333588e+10,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
1.975137779002486877e+11,4.329622485530628204e+10,3.830000000000000000e+02,3.800000000000000000e+01,4.500000000000000000e+01,3.210000000000000000e+02
3.350276315789500122e+11,6.052306501548529053e+11,4.100000000000000000e+01,2.000000000000000000e+00,2.600000000000000000e+01,1.200000000000000000e+01
1.330690562613431152e+12,2.890990187333898163e+10,5.900000000000000000e+01,1.000000000000000000e+00,3.700000000000000000e+01,5.000000000000000000e+01
9.644889516367311478e+09,2.736183995716994934e+11,8.016000000000000000e+03,7.100000000000000000e+01,2.900000000000000000e+02,5.625000000000000000e+03
6.398877708978676605e+10,4.878140606989051056e+10,1.370000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+01,7.600000000000000000e+01
nan,5.789473690000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.943831455922571182e+09,6.668287907267708588e+10,1.370000000000000000e+03,4.000000000000000000e+00,3.120000000000000000e+02,1.104000000000000000e+03
1.056566005176885223e+11,7.892838654010655212e+10,1.230000000000000000e+02,2.000000000000000000e+00,5.100000000000000000e+01,8.700000000000000000e+01
2.484657302420032043e+11,7.217898110660577393e+10,3.120000000000000000e+02,2.000000000000000000e+00,1.150000000000000000e+02,2.310000000000000000e+02
2.058407894737000000e+12,1.317578947371999969e+11,5.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
8.555789473680000000e+11,1.909736842105000000e+11,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.343478947368419922e+13,1.833333333333333254e+09,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
4.003842105263000000e+12,1.057368421052500000e+11,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.007438596491222168e+12,1.965789473679999924e+10,1.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01
3.370000000000000000e+12,5.347826086956521988e+09,2.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+01,2.200000000000000000e+01
1.961491228070179443e+12,1.953460526315750122e+11,4.000000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,3.100000000000000000e+01
4.423052631579000000e+12,1.657894736850000000e+10,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.739741458910526276e+10,3.550674053554737091e+10,2.860000000000000000e+02,1.100000000000000000e+01,9.600000000000000000e+01,2.260000000000000000e+02
1.679947368421000000e+12,8.631578947000000000e+09,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.422869016827001572e+10,4.426587317034893036e+10,5.434000000000000000e+03,1.300000000000000000e+01,4.430000000000000000e+02,3.677000000000000000e+03
6.803132832080158997e+10,5.440597490166708374e+11,1.135000000000000000e+03,4.000000000000000000e+00,3.150000000000000000e+02,5.890000000000000000e+02
4.083040935666666412e+10,9.231578947399999619e+09,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00
1.758513157894750000e+12,7.894736842000000477e+08,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.043900470372130966e+10,6.345636330700264740e+10,3.783000000000000000e+03,1.000000000000000000e+01,4.750000000000000000e+02,2.353000000000000000e+03
8.380198830409333496e+11,6.964813719692134094e+10,9.100000000000000000e+01,3.000000000000000000e+00,3.400000000000000000e+01,5.100000000000000000e+01
nan,1.526315789000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.203807181505155792e+11,1.035227796052453156e+11,6.430000000000000000e+02,3.000000000000000000e+00,1.400000000000000000e+02,3.690000000000000000e+02
1.723684210500000000e+10,6.192982456000000000e+09,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
2.784692049271914673e+11,9.906606942891488647e+10,4.800000000000000000e+01,2.000000000000000000e+00,1.900000000000000000e+01,3.600000000000000000e+01
2.861978947368450000e+13,5.859649122666666985e+09,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.776631578947332764e+11,7.924342105187500000e+09,1.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01
2.802796052631666870e+11,2.714715359834693909e+10,4.900000000000000000e+01,1.000000000000000000e+00,2.800000000000000000e+01,4.500000000000000000e+01
2.018520871143448181e+11,9.602319357710169983e+10,5.900000000000000000e+01,1.000000000000000000e+00,3.900000000000000000e+01,4.600000000000000000e+01
1.870796783625694580e+11,6.450180245138356018e+10,7.300000000000000000e+01,1.000000000000000000e+00,4.300000000000000000e+01,5.900000000000000000e+01
4.817782894736875000e+12,1.351743421051875000e+11,1.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01
nan,4.736842110000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.315789474000000000e+09,1.052631580000000000e+08,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.094939849624000000e+12,2.368421052625000000e+09,8.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00
nan,7.315789473000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.036113039855567322e+11,8.989635297483070068e+11,3.800000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+01,9.200000000000000000e+01
1.859073684210600098e+12,6.008771929833333015e+09,6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
3.653578947368571167e+11,1.884135338346571350e+11,3.600000000000000000e+01,2.000000000000000000e+00,2.200000000000000000e+01,3.200000000000000000e+01
5.076869806094210815e+11,5.454566050888543091e+11,1.530000000000000000e+02,2.000000000000000000e+00,5.600000000000000000e+01,7.200000000000000000e+01
4.599692799598809052e+10,1.176011345729473114e+11,1.680000000000000000e+03,4.000000000000000000e+00,2.790000000000000000e+02,1.174000000000000000e+03
1.070536090225557227e+13,8.750000000000000000e+08,8.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00
3.674872180451142578e+11,8.493346764039187012e+11,2.110000000000000000e+02,2.000000000000000000e+00,6.400000000000000000e+01,1.470000000000000000e+02
nan,2.373684210500000000e+10,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.629052631579000000e+12,5.263157895000000000e+08,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
nan,4.210526310000000000e+08,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.721456295606195068e+10,1.200646296592401276e+11,3.400000000000000000e+02,6.000000000000000000e+00,1.700000000000000000e+01,4.100000000000000000e+01
nan,5.263157900000000000e+07,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.272441884146545410e+10,2.173338916806130676e+11,1.810000000000000000e+03,4.000000000000000000e+00,4.240000000000000000e+02,1.181000000000000000e+03
5.666037151702940674e+11,1.309941520555555582e+09,1.800000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01,1.700000000000000000e+01
8.211897926634545898e+10,1.231739409499390259e+11,1.660000000000000000e+02,1.000000000000000000e+00,5.400000000000000000e+01,1.000000000000000000e+02
3.116750000000000000e+12,1.014736842080000043e+09,2.500000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+01
4.119628482972176270e+12,2.678362572944444656e+09,1.800000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
1.505960969840337219e+11,1.103761088113370819e+11,9.000000000000000000e+01,2.000000000000000000e+00,5.700000000000000000e+01,7.800000000000000000e+01
1.950300944669358887e+12,3.654342105255000305e+10,4.000000000000000000e+01,4.000000000000000000e+00,2.500000000000000000e+01,3.400000000000000000e+01
9.022631578946666260e+11,8.198421052630000305e+10,1.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00
1.065425438596500000e+12,5.990688259092308044e+10,1.300000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01
6.318298403408340454e+10,1.028813741971539764e+11,1.224000000000000000e+03,4.000000000000000000e+00,2.560000000000000000e+02,8.860000000000000000e+02
1.067626315789483398e+13,6.172932330571428299e+09,7.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00
6.531943319837692871e+11,7.266917293142857552e+09,1.400000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01
4.427300265050359726e+09,2.992454253913978577e+10,2.790000000000000000e+02,4.600000000000000000e+01,1.000000000000000000e+00,2.760000000000000000e+02
3.193391812865555420e+11,4.678947368399999619e+09,1.000000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01
1.825484393715127182e+10,3.334199957727175522e+10,7.480000000000000000e+02,4.000000000000000000e+00,1.810000000000000000e+02,6.210000000000000000e+02
nan,1.143157894740000000e+11,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.497026680754824638e+09,4.462481597350378418e+10,1.031200000000000000e+04,3.200000000000000000e+01,6.890000000000000000e+02,5.336000000000000000e+03
3.440824084285599518e+10,3.001574424528014526e+11,2.244000000000000000e+03,4.000000000000000000e+00,3.760000000000000000e+02,1.159000000000000000e+03
1.995175438596515198e+11,9.187509819325373840e+10,6.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+01,5.300000000000000000e+01
3.145734210526300000e+13,1.715789473666666603e+10,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.759338345864571533e+11,1.104678362566666603e+10,3.600000000000000000e+01,3.000000000000000000e+00,2.300000000000000000e+01,3.200000000000000000e+01
2.152765413533828613e+12,1.615497076025000000e+10,3.600000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+01,2.800000000000000000e+01
4.394736842200000000e+10,3.000000000000000000e+09,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.361744742405708313e+10,1.084654096821328430e+11,5.677000000000000000e+03,1.000000000000000000e+01,4.520000000000000000e+02,3.300000000000000000e+03
6.630100478468909180e+12,1.280482456140833282e+11,1.200000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
1.080493699036309814e+12,4.168717568564788818e+10,7.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+01,6.200000000000000000e+01
1.242655721873486176e+11,2.326074360217431259e+10,1.100000000000000000e+02,2.000000000000000000e+00,7.200000000000000000e+01,9.400000000000000000e+01
2.397947368421000000e+12,1.526315789500000000e+10,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
1.825239517232813110e+11,2.797603450431329956e+11,4.240000000000000000e+02,3.000000000000000000e+00,1.490000000000000000e+02,2.810000000000000000e+02
nan,3.526315789000000000e+09,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.385034231921239853e+10,1.724081565169487000e+11,9.850000000000000000e+02,4.000000000000000000e+00,4.180000000000000000e+02,9.800000000000000000e+02
1.831002631578950000e+13,1.789473684400000095e+09,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00
2.902921052631577148e+12,1.083820662666666746e+09,2.700000000000000000e+01,3.000000000000000000e+00,1.700000000000000000e+01,2.200000000000000000e+01
2.859421052631500000e+12,1.526315789400000095e+09,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
1.523271929824500000e+12,1.496240601428571463e+09,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00
3.269927076459739804e+08,6.826114224857265472e+10,2.364130000000000000e+05,2.050000000000000000e+02,1.246000000000000000e+03,1.091590000000000000e+05
6.287619047619047852e+11,3.064987468672857056e+11,2.200000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,2.200000000000000000e+01
1.436196842105259961e+13,1.835000000001666565e+11,6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00
9.067982456130952835e+08,5.866781196311573029e+09,3.370000000000000000e+02,6.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
